Entrez_Id_1	Entrez_Id_2	Symbol_1	Symbol_2	Binary	BinarySingle	CoComplex	Prediction
3133	4122	HLA-E	MAN2A2	0	0	1	0
1937	1915	EEF1G	EEF1A1	0	0	1	0
6187	25799	RPS2	ZNF324	0	0	1	0
2801	9759	GOLGA2	HDAC4	1	0	0	0
6139	6217	RPL17	RPS16	0	0	1	0
672	8315	BRCA1	BRAP	1	0	0	0
51253	3329	MRPL37	HSPD1	0	0	1	0
8045	55704	RASSF7	CCDC88A	0	0	1	0
910	9427	CD1B	ECEL1	0	0	1	0
3106	6787	HLA-B	NEK4	0	0	1	0
4092	10413	SMAD7	YAP1	1	0	0	0
5865	84084	RAB3B	RAB6C	0	0	0	1
5877	171177	RABIF	RHOV	0	0	0	1
112869	51562	CCDC101	MBIP	0	0	1	0
10667	386676	FARS2	KRTAP10-9	1	0	0	0
5966	4794	REL	NFKBIE	0	0	1	0
3742	22845	KCNA6	DOLK	0	0	1	0
4920	5156	ROR2	PDGFRA	0	0	0	1
2547	8091	XRCC6	HMGA2	1	0	0	0
5887	7327	RAD23B	UBE2G2	0	0	0	1
163183	202459	SYNE4	OSTCP1	1	0	0	0
7402	55854	UTRN	ZC3H15	0	0	1	0
112849	112724	L3HYPDH	RDH13	0	0	1	0
6175	114990	RPLP0	VASN	0	0	1	0
6125	6231	RPL5	RPS26	0	0	1	0
2058	6128	EPRS	RPL6	0	0	1	0
1173	84078	AP2M1	KBTBD7	0	0	1	0
22916	57703	NCBP2	CWC22	0	0	0	1
7307	55596	U2AF1	ZCCHC8	0	0	1	0
3797	7280	KIF3C	TUBB2A	0	0	0	1
8717	8737	TRADD	RIPK1	1	0	0	1
1653	3184	DDX1	HNRNPD	0	0	1	0
4103	51421	MAGEA4	AMOTL2	1	0	0	0
3117	1523	HLA-DQA1	CUX1	0	0	1	0
10739	55871	RFPL2	CBWD1	0	0	1	0
2690	133396	GHR	IL31RA	0	0	0	1
3201	3214	HOXA4	HOXB4	0	0	0	1
483	9415	ATP1B3	FADS2	0	0	1	0
3077	80329	HFE	ULBP1	0	0	0	1
11143	22981	KAT7	NINL	1	0	0	0
3932	8631	LCK	SKAP1	0	0	0	1
6284	11051	S100A13	NUDT21	0	0	1	0
3015	8334	H2AFZ	HIST1H2AC	0	0	0	1
4069	389852	LYZ	SPACA5	0	0	0	1
598	115426	BCL2L1	UHRF2	1	0	0	0
713	7124	C1QB	TNF	0	0	0	1
5345	164656	SERPINF2	TMPRSS6	0	0	0	1
5825	54539	ABCD3	NDUFB11	0	0	1	0
6204	7381	RPS10	UQCRB	0	0	1	0
54855	7205	FAM46C	TRIP6	1	0	0	0
8945	59349	BTRC	KLHL12	0	0	0	1
4673	6189	NAP1L1	RPS3A	0	0	1	0
10960	23654	LMAN2	PLXNB2	0	0	1	0
4322	4324	MMP13	MMP15	0	0	0	1
5987	7114	TRIM27	TMSB4X	1	0	0	0
6185	9375	RPN2	TM9SF2	0	0	1	0
10811	653361	NOXA1	NCF1	0	1	0	1
391	9545	RHOG	RAB3D	0	0	0	1
1746	5396	DLX2	PRRX1	0	0	0	1
1915	55643	EEF1A1	BTBD2	1	0	0	0
10273	28964	STUB1	GIT1	0	0	0	1
4088	5190	SMAD3	PEX6	1	0	0	0
4790	4792	NFKB1	NFKBIA	1	0	0	1
207	8470	AKT1	SORBS2	1	0	0	0
8498	8548	RANBP3	BLZF1	1	0	0	0
5914	55791	RARA	LRIF1	1	0	0	0
79109	253260	MAPKAP1	RICTOR	1	0	0	0
1812	4161	DRD1	MC5R	0	0	0	1
841	1107	CASP8	CHD3	1	0	0	0
6657	301	SOX2	ANXA1	0	0	1	0
1656	149986	DDX6	LSM14B	0	0	1	0
30008	79088	EFEMP2	ZNF426	1	0	0	0
8881	10393	CDC16	ANAPC10	0	0	1	0
5717	5719	PSMD11	PSMD13	0	0	1	0
3183	6429	HNRNPC	SRSF4	0	0	0	1
8970	126961	HIST1H2BJ	HIST2H3C	0	0	0	1
10449	9581	ACAA2	PREPL	0	0	1	0
463	125115	ZFHX3	KRT40	1	0	0	0
6096	10002	RORB	NR2E3	0	0	0	1
5690	5710	PSMB2	PSMD4	0	0	1	0
5341	27128	PLEK	CYTH4	0	0	0	1
4969	3912	OGN	LAMB1	0	0	1	0
1329	3881	COX5B	KRT31	1	0	0	0
5727	55501	PTCH1	CHST12	0	0	1	0
9094	54622	UNC119	ARL15	1	0	0	0
11080	374407	DNAJB4	DNAJB13	0	0	0	1
81567	125115	TXNDC5	KRT40	1	0	0	0
5518	10425	PPP2R1A	ARIH2	1	0	0	0
6156	6191	RPL30	RPS4X	0	0	1	0
1021	55388	CDK6	MCM10	1	0	0	0
8294	8342	HIST1H4I	HIST1H2BM	0	0	0	1
79714	2760	CCDC51	GM2A	0	0	1	0
3113	124565	HLA-DPA1	SLC38A10	0	0	1	0
1630	4150	DCC	MAZ	1	0	0	0
3643	11122	INSR	PTPRT	0	0	0	1
10521	64783	DDX17	RBM15	1	0	0	0
134285	26586	TMEM171	CKAP2	0	0	1	0
1499	56998	CTNNB1	CTNNBIP1	1	0	0	0
2670	9260	GFAP	PDLIM7	1	0	0	0
26262	162427	TSPAN17	FAM134C	0	0	1	0
11043	58526	MID2	MID1IP1	1	0	0	0
6605	6597	SMARCE1	SMARCA4	0	0	1	0
8642	56125	DCHS1	PCDHB11	0	0	0	1
6442	9439	SGCA	MED23	0	0	1	0
862	339834	RUNX1T1	CCDC36	1	0	0	0
3846	56993	KRTAP5-9	TOMM22	1	0	0	0
10392	29775	NOD1	CARD10	0	0	0	1
23774	27154	BRD1	BRPF3	0	0	0	1
58490	5438	RPRD1B	POLR2I	0	0	1	0
8440	28964	NCK2	GIT1	0	0	1	0
162427	80727	FAM134C	TTYH3	0	0	1	0
200894	64792	ARL13B	IFT22	0	0	1	0
2091	10940	FBL	POP1	0	0	1	0
8467	8607	SMARCA5	RUVBL1	0	0	1	0
2099	3275	ESR1	PRMT2	1	0	0	0
5903	115827	RANBP2	RAB3C	0	0	0	1
3046	3050	HBE1	HBZ	0	0	0	1
5268	7443	SERPINB5	VRK1	0	0	1	0
4045	257194	LSAMP	NEGR1	1	0	0	0
5691	5718	PSMB3	PSMD12	0	0	1	0
408	5724	ARRB1	PTAFR	1	0	0	0
137868	6670	SGCZ	SP3	0	0	1	0
4215	10342	MAP3K3	TFG	0	0	0	1
9412	9969	MED21	MED13	0	0	1	0
4005	10152	LMO2	ABI2	1	0	0	0
4879	125115	NPPB	KRT40	1	0	0	0
3708	7223	ITPR1	TRPC4	1	0	0	0
1600	337879	DAB1	KRTAP8-1	1	0	0	0
2801	401541	GOLGA2	CENPP	1	0	0	0
9146	25852	HGS	ARMC8	1	0	0	0
2263	4914	FGFR2	NTRK1	0	0	0	1
84971	115201	ATG4D	ATG4A	0	0	0	1
23636	25938	NUP62	HEATR5A	0	0	1	0
9132	50801	KCNQ4	KCNK4	0	0	0	1
51112	51693	TRAPPC12	TRAPPC2L	0	0	1	0
7325	9802	UBE2E2	DAZAP2	1	0	0	0
2919	2921	CXCL1	CXCL3	0	0	0	1
4893	23433	NRAS	RHOQ	0	0	0	1
10488	79152	CREB3	FA2H	1	0	0	0
3866	9146	KRT15	HGS	1	0	0	0
7150	7157	TOP1	TP53	1	0	0	0
7347	283237	UCHL3	TTC9C	0	0	1	0
51228	116173	GLTP	CMTM5	1	0	0	0
23144	29889	ZC3H3	GNL2	0	0	1	0
10933	675	MORF4L1	BRCA2	0	0	1	0
6129	6209	RPL7	RPS15	0	0	1	0
284427	4236	SLC25A41	MFAP1	0	0	1	0
7186	9020	TRAF2	MAP3K14	1	0	0	0
23092	26052	ARHGAP26	DNM3	0	0	0	1
55083	112714	KIF26B	TUBA3E	0	0	0	1
9368	51449	SLC9A3R1	PCYOX1	0	0	1	0
57002	57562	YAE1D1	CEP126	1	1	0	0
253461	9669	ZBTB38	EIF5B	0	0	1	0
1716	3897	DGUOK	L1CAM	0	0	1	0
871	5054	SERPINH1	SERPINE1	0	0	0	1
5533	1827	PPP3CC	RCAN1	0	0	1	0
55758	125115	RCOR3	KRT40	1	0	0	0
4792	2787	NFKBIA	GNG5	0	0	1	0
22808	387496	MRAS	RASL11A	0	0	0	1
2251	2252	FGF6	FGF7	0	0	0	1
23429	7703	RYBP	PCGF2	0	0	1	0
1207	10397	CLNS1A	NDRG1	0	0	1	0
10875	2530	FGL2	FUT8	0	0	1	0
5914	23054	RARA	NCOA6	1	0	0	0
6627	9879	SNRPA1	DDX46	0	0	1	0
3215	5089	HOXB5	PBX2	0	0	0	1
442247	25799	RFPL4B	ZNF324	0	0	1	0
5932	5933	RBBP8	RBL1	1	1	0	0
925	941	CD8A	CD80	0	0	0	1
10761	55578	PLAC1	SUPT20H	0	0	1	0
7126	8520	TNFAIP1	HAT1	1	0	0	0
4000	9816	LMNA	URB2	1	0	0	0
63898	5500	SH2D4A	PPP1CB	0	0	1	0
23229	115827	ARHGEF9	RAB3C	0	0	0	1
7143	56891	TNR	LGALS14	1	0	0	0
8631	26985	SKAP1	AP3M1	0	0	1	0
55771	400506	PRR11	KNOP1	0	0	1	0
5864	6654	RAB3A	SOS1	0	0	0	1
5599	9088	MAPK8	PKMYT1	1	0	0	0
3204	3219	HOXA7	HOXB9	0	0	0	1
8851	388677	CDK5R1	NOTCH2NL	1	0	0	0
5328	6464	PLAU	SHC1	0	0	0	1
9094	5152	UNC119	PDE9A	0	0	1	0
9939	10432	RBM8A	RBM14	0	0	1	0
1432	3216	MAPK14	HOXB6	0	0	1	0
3199	30012	HOXA2	TLX3	0	0	0	1
125115	283685	KRT40	GOLGA6L2	1	0	0	0
1749	159296	DLX5	NKX2-3	0	0	0	1
23764	79003	MAFF	MIS12	0	0	1	0
90957	386675	DHX57	KRTAP10-7	1	0	0	0
84197	9950	POMK	GOLGA5	0	0	1	0
56934	84262	CA10	PSMG3	0	0	1	0
1543	55611	CYP1A1	OTUB1	0	0	1	0
2965	2967	GTF2H1	GTF2H3	0	0	1	0
11326	22931	VSIG4	RAB18	0	0	1	0
2903	3603	GRIN2A	IL16	1	0	0	0
468	23641	ATF4	LDOC1	1	0	0	0
147687	284001	ZNF417	CCDC57	1	0	0	0
4690	7535	NCK1	ZAP70	0	0	0	1
4116	55110	MAGOH	MAGOHB	0	0	0	1
22914	93978	KLRK1	CLEC6A	0	0	0	1
80022	339834	MYO15B	CCDC36	1	0	0	0
8288	53905	EPX	DUOX1	0	0	0	1
9111	11258	NMI	DCTN3	0	0	1	0
7025	64919	NR2F1	BCL11B	1	0	0	0
8662	8665	EIF3B	EIF3F	0	0	1	0
148	1269	ADRA1A	CNR2	0	0	0	1
7111	2934	TMOD1	GSN	0	0	1	0
6886	6929	TAL1	TCF3	1	0	0	0
291	2590	SLC25A4	GALNT2	0	0	1	0
1891	1937	ECH1	EEF1G	1	1	0	0
740	9374	MRPL49	PPT2	0	0	1	0
7201	53	TRHR	ACP2	0	0	1	0
7409	79930	VAV1	DOK3	0	0	0	1
10318	200081	TNIP1	TXLNA	1	0	0	0
9841	125115	ZBTB24	KRT40	1	0	0	0
6281	338324	S100A10	S100A7A	0	0	0	1
2771	347734	GNAI2	SLC35B2	0	0	1	0
54148	11222	MRPL39	MRPL3	0	0	1	0
6257	7421	RXRB	VDR	1	0	0	0
90594	386677	ZNF439	KRTAP10-1	1	0	0	0
57707	9319	TLDC1	TRIP13	1	0	0	0
63915	84062	BLOC1S5	DTNBP1	1	0	0	0
5646	5650	PRSS3	KLK7	0	0	0	1
51073	116225	MRPL4	ZMYND19	0	0	1	0
1387	4602	CREBBP	MYB	1	0	0	0
716	7056	C1S	THBD	0	0	0	1
25900	84260	IFFO1	TCHP	1	0	0	0
85235	128312	HIST1H2AH	HIST3H2BB	0	0	0	1
2275	55195	FHL3	C14orf105	1	0	0	0
2048	3791	EPHB2	KDR	0	0	0	1
3192	6125	HNRNPU	RPL5	0	0	1	0
6159	9351	RPL29	SLC9A3R2	0	0	1	0
4000	386682	LMNA	KRTAP10-3	1	0	0	0
6925	347517	TCF4	RAB41	1	0	0	0
23281	84708	MTUS2	LNX1	1	0	0	0
3609	6231	ILF3	RPS26	0	0	1	0
5449	170825	POU1F1	GSX2	0	0	0	1
2128	3235	EVX1	HOXD9	0	0	0	1
81544	388818	GDPD5	KRTAP26-1	1	0	0	0
4317	4327	MMP8	MMP19	0	0	0	1
9796	10397	PHYHIP	NDRG1	1	0	0	0
3635	10656	INPP5D	KHDRBS3	1	0	0	0
9470	386676	EIF4E2	KRTAP10-9	1	0	0	0
889	1796	KRIT1	DOK1	0	0	0	1
3932	7337	LCK	UBE3A	1	0	0	0
23451	54732	SF3B1	TMED9	0	0	1	0
79922	7156	MRM1	TOP3A	0	0	1	0
673	6093	BRAF	ROCK1	0	0	0	1
4739	10580	NEDD9	SORBS1	0	0	0	1
10460	55633	TACC3	TBC1D22B	1	0	0	0
395	998	ARHGAP6	CDC42	0	0	0	1
1293	7450	COL6A3	VWF	0	0	0	1
3516	9612	RBPJ	NCOR2	1	0	0	0
10898	81608	CPSF4	FIP1L1	1	0	0	0
4358	29093	MPV17	MRPL22	0	0	1	0
54793	287015	KCTD9	TRIM42	1	0	0	0
5745	51092	PTH1R	SIDT2	0	0	1	0
4893	6237	NRAS	RRAS	0	0	0	1
5861	5881	RAB1A	RAC3	0	0	0	1
4938	5987	OAS1	TRIM27	1	0	0	0
10437	55128	IFI30	TRIM68	0	0	1	0
6432	10291	SRSF7	SF3A1	0	0	1	0
7041	8440	TGFB1I1	NCK2	0	0	0	1
92	7046	ACVR2A	TGFBR1	0	0	0	1
1746	5451	DLX2	POU2F1	0	0	0	1
5886	6427	RAD23A	SRSF2	0	0	1	0
54936	118924	ADPRHL2	FRA10AC1	1	0	0	0
10494	55917	STK25	CTTNBP2NL	0	0	1	0
54544	55791	CRCT1	LRIF1	1	0	0	0
409	5900	ARRB2	RALGDS	1	0	0	0
7099	7100	TLR4	TLR5	0	0	0	1
834	7100	CASP1	TLR5	0	0	0	1
125115	284391	KRT40	ZNF844	1	0	0	0
3204	5454	HOXA7	POU3F2	0	0	0	1
7351	3494	UCP2	IGHA2	0	0	1	0
9798	57132	IST1	CHMP1B	1	0	0	0
7290	55723	HIRA	ASF1B	1	0	0	0
10381	24137	TUBB3	KIF4A	0	0	0	1
8417	143187	STX7	VTI1A	0	0	1	0
2091	23528	FBL	ZNF281	0	0	1	0
84445	128439	LZTS2	SNHG11	1	0	0	0
23281	254187	MTUS2	TSGA10IP	1	0	0	0
56658	80700	TRIM39	UBXN6	1	0	0	0
57093	8454	TRIM49	CUL1	0	0	1	0
7140	9001	TNNT3	HAP1	1	0	0	0
9238	57085	TBRG4	AGTRAP	1	0	0	0
11069	54509	RAPGEF4	RHOF	0	0	0	1
231	441282	AKR1B1	AKR1B15	0	0	1	0
293	140801	SLC25A6	RPL10L	0	0	1	0
9077	387	DIRAS3	RHOA	0	0	1	0
3190	9097	HNRNPK	USP14	0	0	1	0
4222	170082	MEOX1	TCEANC	1	0	0	0
6921	51665	TCEB1	ASB1	1	0	0	0
5664	51295	PSEN2	ECSIT	1	0	0	0
81034	865	SLC25A32	CBFB	0	0	1	0
79991	23137	OBFC1	SMC5	0	0	1	0
79159	10240	NOL12	MRPS31	0	0	1	0
7185	55285	TRAF1	RBM41	1	0	0	0
10488	80777	CREB3	CYB5B	1	0	0	0
2128	3219	EVX1	HOXB9	0	0	0	1
64223	9817	MLST8	KEAP1	0	0	1	0
7381	54539	UQCRB	NDUFB11	0	0	1	0
51368	11200	TEX264	CHEK2	0	0	1	0
162427	7905	FAM134C	REEP5	0	0	1	0
7094	50855	TLN1	PARD6A	0	0	0	1
547	3798	KIF1A	KIF5A	0	0	0	1
4853	25942	NOTCH2	SIN3A	0	0	1	0
2783	2786	GNB2	GNG4	1	0	0	0
1826	8997	DSCAM	KALRN	0	0	0	1
11091	7403	WDR5	KDM6A	0	0	1	0
9051	9184	PSTPIP1	BUB3	1	0	0	0
9802	391104	DAZAP2	VHLL	1	0	0	0
891	1956	CCNB1	EGFR	0	0	0	1
529	6281	ATP6V1E1	S100A10	0	0	1	0
5063	56924	PAK3	PAK6	0	0	0	1
6453	7410	ITSN1	VAV2	0	0	0	1
54507	58191	ADAMTSL4	CXCL16	1	0	0	0
51032	27079	CELA2B	RPUSD2	0	0	1	0
3329	386681	HSPD1	KRTAP10-8	1	0	0	0
10437	9414	IFI30	TJP2	0	0	1	0
9479	153769	MAPK8IP1	SH3RF2	0	0	0	1
6160	6205	RPL31	RPS11	0	0	1	0
84062	8943	DTNBP1	AP3D1	0	0	1	0
9319	10570	TRIP13	DPYSL4	1	0	0	0
84569	389852	LYZL1	SPACA5	0	0	0	1
7376	7421	NR1H2	VDR	0	1	0	1
255626	4176	HIST1H2BA	MCM7	0	0	1	0
2565	2567	GABRG1	GABRG3	0	0	0	1
3183	7341	HNRNPC	SUMO1	1	0	0	0
5154	7040	PDGFA	TGFB1	0	0	0	1
25824	84296	PRDX5	GINS4	0	0	1	0
54148	51642	MRPL39	MRPL48	0	0	1	0
4063	57823	LY9	SLAMF7	0	0	0	1
4067	4920	LYN	ROR2	0	0	0	1
753	10452	LDLRAD4	TOMM40	0	0	1	0
6137	55168	RPL13	MRPS18A	0	0	1	0
10919	26148	EHMT2	C10orf12	1	0	0	0
7251	11267	TSG101	SNF8	1	0	0	0
1024	6837	CDK8	MED22	0	0	1	0
80022	114824	MYO15B	PNMA5	1	0	0	0
5176	5268	SERPINF1	SERPINB5	0	0	0	1
89941	374291	RHOT2	NDUFS7	0	0	1	0
4110	83463	MAGEA11	MXD3	1	0	0	0
154	155	ADRB2	ADRB3	0	0	0	1
8648	10987	NCOA1	COPS5	1	0	0	0
5995	221391	RGR	OPN5	0	0	0	1
25771	79735	TBC1D22A	TBC1D17	0	0	0	1
4086	10273	SMAD1	STUB1	1	0	0	0
22884	23277	WDR37	CLUH	0	0	1	0
5475	5530	PPEF1	PPP3CA	0	0	0	1
84619	171483	ZGPAT	FAM9B	1	0	0	0
1419	1420	CRYGB	CRYGC	0	0	0	1
22986	155435	SORCS3	RBM33	0	0	1	0
2897	2900	GRIK1	GRIK4	0	0	0	1
273	9853	AMPH	RUSC2	0	0	0	1
118881	3376	COMTD1	IARS	0	0	1	0
1822	7205	ATN1	TRIP6	1	0	0	0
3881	285753	KRT31	CEP57L1	1	0	0	0
1053	1649	CEBPE	DDIT3	1	0	0	0
23263	91608	MCF2L	RASL10B	0	0	0	1
9352	81605	TXNL1	URM1	0	0	1	0
54543	57222	TOMM7	ERGIC1	0	0	1	0
5894	5906	RAF1	RAP1A	1	0	0	0
3065	55869	HDAC1	HDAC8	0	0	0	1
6124	6142	RPL4	RPL18A	0	0	1	0
7111	55930	TMOD1	MYO5C	0	0	1	0
5589	6790	PRKCSH	AURKA	0	0	1	0
4035	4790	LRP1	NFKB1	0	0	0	1
8646	388677	CHRD	NOTCH2NL	1	0	0	0
6271	6275	S100A1	S100A4	1	0	0	0
5886	7335	RAD23A	UBE2V1	0	0	0	1
57405	160	SPC25	AP2A1	0	0	1	0
58500	7185	ZNF250	TRAF1	1	0	0	0
8329	55723	HIST1H2AI	ASF1B	0	0	0	1
9342	6845	SNAP29	VAMP7	0	0	1	0
29797	85291	POM121L8P	KRTAP4-2	1	0	0	0
8935	27071	SKAP2	DAPP1	0	0	0	1
64223	2475	MLST8	MTOR	0	0	1	0
81847	317772	RNF146	HIST2H2AB	0	0	1	0
5921	89941	RASA1	RHOT2	0	0	0	1
5295	6457	PIK3R1	SH3GL3	0	0	0	1
3921	6230	RPSA	RPS25	0	0	1	0
3799	6730	KIF5B	SRP68	0	0	1	0
9512	55671	PMPCB	SMEK1	0	0	1	0
10241	55633	CALCOCO2	TBC1D22B	1	0	0	0
1956	9218	EGFR	VAPA	1	0	0	0
6136	8428	RPL12	STK24	0	0	1	0
51119	283489	SBDS	CHAMP1	0	0	1	0
79745	163071	CLIP4	ZNF114	1	0	0	0
84688	55860	C9orf24	ACTR10	0	0	1	0
6351	6352	CCL4	CCL5	0	0	0	1
22808	84084	MRAS	RAB6C	0	0	0	1
79187	80218	FSD1	NAA50	0	0	1	0
57144	84445	PAK7	LZTS2	1	0	0	0
10562	64222	OLFM4	TOR3A	0	0	1	0
127	131	ADH4	ADH7	0	0	0	1
353323	386681	KRTAP12-2	KRTAP10-8	1	0	0	0
51324	56252	SPG21	YLPM1	0	0	1	0
57129	57655	MRPL47	GRAMD1A	0	0	1	0
57862	80321	ZNF410	CEP70	1	0	0	0
11043	9747	MID2	TCAF1	1	0	0	0
4294	9459	MAP3K10	ARHGEF6	0	0	0	1
7570	51264	ZNF22	MRPL27	0	0	1	0
5813	5983	PURA	RFC3	0	0	1	0
4736	112840	RPL10A	WDR89	0	0	1	0
7741	23582	ZSCAN26	CCNDBP1	1	0	0	0
2770	2771	GNAI1	GNAI2	0	0	1	1
3178	3181	HNRNPA1	HNRNPA2B1	0	0	1	0
5359	80125	PLSCR1	CCDC33	1	0	0	0
11269	4057	DDX19B	LTF	0	0	1	0
30835	93978	CD209	CLEC6A	0	0	0	1
6430	6836	SRSF5	SURF4	0	0	1	0
6376	10563	CX3CL1	CXCL13	0	0	0	1
207	23433	AKT1	RHOQ	0	0	0	1
3897	8682	L1CAM	PEA15	1	0	0	0
51233	6727	DRICH1	SRP14	0	0	1	0
9744	119385	ACAP1	AGAP11	0	0	0	1
23551	53917	RASD2	RAB24	0	0	0	1
38	50	ACAT1	ACO2	0	0	1	0
29797	125115	POM121L8P	KRT40	1	0	0	0
23584	9675	VSIG2	TTI1	0	0	1	0
10919	343035	EHMT2	RD3	1	0	0	0
1845	1852	DUSP3	DUSP9	0	0	0	1
6124	6156	RPL4	RPL30	0	0	1	0
7076	64386	TIMP1	MMP25	0	0	0	1
5456	6656	POU3F4	SOX1	0	0	0	1
64854	6643	USP46	SNX2	0	0	1	0
5931	25925	RBBP7	ZNF521	0	0	1	0
5881	347517	RAC3	RAB41	0	0	0	1
7301	386676	TYRO3	KRTAP10-9	1	0	0	0
6835	4193	SURF2	MDM2	0	0	1	0
526	51606	ATP6V1B2	ATP6V1H	0	0	1	0
24144	199745	TFIP11	THAP8	1	0	0	0
54504	26355	CPVL	FAM162A	0	0	1	0
55692	11338	LUC7L	U2AF2	0	0	1	0
6187	1207	RPS2	CLNS1A	0	0	1	0
1371	2271	CPOX	FH	0	0	1	0
3860	54474	KRT13	KRT20	1	0	0	0
81285	391123	OR51E2	VSIG8	0	0	1	0
25915	54460	NDUFAF3	MRPS21	0	0	1	0
5789	10076	PTPRD	PTPRU	0	0	0	1
9586	11030	CREB5	RBPMS	1	0	0	0
5499	26092	PPP1CA	TOR1AIP1	1	0	0	0
8874	10006	ARHGEF7	ABI1	0	0	0	1
222546	6628	RFX6	SNRPB	1	0	0	0
3203	3207	HOXA6	HOXA11	0	0	0	1
6427	8683	SRSF2	SRSF9	0	0	0	1
114898	79892	C1QTNF2	MCMBP	0	0	1	0
4831	51191	NME2	HERC5	1	0	0	0
51397	149951	COMMD10	COMMD7	0	0	1	0
166	6354	AES	CCL7	1	0	0	0
10969	51602	EBNA1BP2	NOP58	0	0	1	0
56683	51806	C21orf59	CALML5	0	0	1	0
10142	63978	AKAP9	PRDM14	1	0	0	0
84066	221301	TEX35	FAM26D	0	0	1	0
84307	64175	ZNF397	P3H1	0	0	1	0
10098	440138	TSPAN5	ALG11	0	0	1	0
151246	5515	SGOL2	PPP2CA	0	0	1	0
7168	29844	TPM1	TFPT	1	0	0	0
4488	30062	MSX2	RAX	0	0	0	1
64744	116988	SMAP2	AGAP3	0	0	0	1
5356	10291	PLRG1	SF3A1	0	0	1	0
6386	51520	SDCBP	LARS	0	0	1	0
3310	22824	HSPA6	HSPA4L	0	0	0	1
4637	140465	MYL6	MYL6B	0	0	1	0
286075	79943	ZNF707	ZNF696	0	0	1	0
27136	9810	MORC1	RNF40	0	0	1	0
7417	285676	VDAC2	ZNF454	0	0	1	0
5784	11122	PTPN14	PTPRT	0	0	0	1
9869	55512	SETDB1	SMPD3	1	0	0	0
6799	6822	SULT1A2	SULT2A1	0	0	0	1
115825	9847	WDFY2	C2CD5	0	0	1	0
2661	6606	GDF9	SMN1	1	1	0	0
93185	8890	IGSF8	EIF2B4	0	0	1	0
10868	89885	USP20	FATE1	1	0	0	0
4217	10971	MAP3K5	YWHAQ	1	0	0	0
6187	6229	RPS2	RPS24	0	0	1	0
571	672	BACH1-IT1	BRCA1	1	0	0	0
439	2882	ASNA1	GPX7	1	0	0	0
9094	22929	UNC119	SEPHS1	1	0	0	0
5645	5657	PRSS2	PRTN3	0	0	0	1
5864	29098	RAB3A	RANGRF	0	0	1	0
3055	3059	HCK	HCLS1	0	0	0	1
25953	4928	PNKD	NUP98	0	0	1	0
6147	6159	RPL23A	RPL29	0	0	1	0
925	259197	CD8A	NCR3	0	0	0	1
7431	54474	VIM	KRT20	1	0	0	0
51073	63875	MRPL4	MRPL17	0	0	1	0
63978	84707	PRDM14	BEX2	1	0	0	0
11030	122183	RBPMS	PRR20A	1	0	0	0
2160	7980	F11	TFPI2	0	0	0	1
4236	80318	MFAP1	GKAP1	1	0	0	0
91608	116988	RASL10B	AGAP3	0	0	0	1
3105	3123	HLA-A	HLA-DRB1	0	0	0	1
27429	79444	HTRA2	BIRC7	1	0	0	0
2564	160418	GABRE	TMTC3	0	0	1	0
23281	79696	MTUS2	ZC2HC1C	1	0	0	0
196483	587	EEF2KMT	BCAT2	0	0	1	0
5701	5714	PSMC2	PSMD8	0	0	1	0
11269	8710	DDX19B	SERPINB7	0	0	1	0
3192	6147	HNRNPU	RPL23A	0	0	1	0
2742	26507	GLRA2	CNNM1	0	0	1	0
27316	170506	RBMX	DHX36	0	0	1	0
89884	23191	LHX4	CYFIP1	0	0	1	0
4331	902	MNAT1	CCNH	0	0	1	0
4184	83755	SMCP	KRTAP4-12	1	0	0	0
11080	23336	DNAJB4	SYNM	0	0	1	0
4171	6191	MCM2	RPS4X	1	0	0	0
84547	342945	PGBD1	ZSCAN22	1	0	0	0
4223	30827	MEOX2	CXXC1	1	0	0	0
5662	84249	PSD	PSD2	0	0	0	1
8334	8350	HIST1H2AC	HIST1H3A	0	0	0	1
3875	10049	KRT18	DNAJB6	1	0	0	0
3866	117178	KRT15	SSX2IP	1	0	0	0
801	3783	CALM1	KCNN4	1	0	0	0
10794	159989	ZNF460	CCDC67	1	0	0	0
2555	2556	GABRA2	GABRA3	0	0	0	1
29896	9967	TRA2A	THRAP3	0	0	1	0
3964	950	LGALS8	SCARB2	0	0	1	0
120425	145864	AMICA1	HAPLN3	0	0	0	1
6654	11020	SOS1	IFT27	0	0	0	1
3440	3442	IFNA2	IFNA5	0	0	1	0
6143	10528	RPL19	NOP56	0	0	1	0
3163	10980	HMOX2	COPS6	1	0	0	0
682	55610	BSG	CCDC132	0	0	1	0
9124	87178	PDLIM1	PNPT1	0	0	1	0
5473	6364	PPBP	CCL20	0	0	0	1
4600	84126	MX2	ATRIP	1	0	0	0
1948	79990	EFNB2	PLEKHH3	0	0	1	0
9659	9724	PDE4DIP	UTP14C	1	0	0	0
2130	84528	EWSR1	RHOXF2	1	0	0	0
60485	6788	SAV1	STK3	0	0	1	0
6118	1069	RPA2	CETN2	0	0	1	0
7253	6491	TSHR	STIL	0	0	1	0
3084	23456	NRG1	ABCB10	0	0	1	0
2017	4841	CTTN	NONO	0	0	1	0
5527	11200	PPP2R5C	CHEK2	1	0	0	0
5499	55914	PPP1CA	ERBB2IP	0	0	1	0
27068	23277	PPA2	CLUH	0	0	1	0
3148	5316	HMGB2	PKNOX1	1	0	0	0
147687	80817	ZNF417	CEP44	1	0	0	0
3265	4763	HRAS	NF1	0	1	0	1
